geometry,POI,address,node,nearest_sap,destination,sap_name,routes,walking_distance,WT,service_frequency,AWT,TAT,EDF,weighing_factor,bus_ptal,pop_density_per_sq_km,ZONE_NAME,WARD_NO,index_right,metro_ptal,accessibility_index,population_density,pop_density_cat,accessibility_cat,bivariate_cat
"POLYGON ((75.7405784418127 27.00987327334493, 75.74106019706151 27.005205775298663, 75.74610344664217 27.00329523919196, 75.75066534937488 27.006051859314233, 75.75018426579965 27.010719400408277, 75.74514060780477 27.01263027836439, 75.7405784418127 27.00987327334493))",POINT (75.74562204360356 27.007962738084967),,3778023404,POINT (576330.7748723744 2988051.30225003),6734556964.0,NINDHAR MOD,"1,15",3986.0,66.43333320046666,8.0,8.0,74.43333320046666,0.4030452313508904,1.0,0.4030452313508904,4349.745063944651,,,416,0.1047546996158665,0.5077999309667569,4349.745063944651,A,1,1A
"POLYGON ((75.73820200912559 26.939042580119683, 75.73868342230293 26.934379114448944, 75.74372142558899 26.932470598823507, 75.74827842328318 26.935225207294874, 75.7477976803537 26.939888716100732, 75.74275926946879 26.94179757333218, 75.73820200912559 26.939042580119683))",POINT (75.7432403638899 26.937134065333897),,3783155373,POINT (573791.3127059093 2979370.3458554978),3789915939.0,LAL MANDIR,6A,315.0,5.2499999895,20.0,14.0,19.2499999895,1.5584415592916174,0.5,0.7792207796458087,12623.856464904877,VIDHYADHAR NAGAR,10.0,328,0.2188449852145786,0.9980657648603872,12623.856464904877,B,3,3B
"POLYGON ((75.77802121065952 26.928433086697044, 75.77849974135852 26.92377024847352, 75.78353547158665 26.92186067511035, 75.78809307776633 26.92461359801265, 75.78761521719434 26.92927647868203, 75.78257908030245 26.93118639403535, 75.77802121065952 26.928433086697044))",POINT (75.78305729203043 26.926523513791945),,8638056431,POINT (577923.7877647243 2979215.201716666),2105800748.0,CHINKARA,"AC2,AC7",921.0,15.3499999693,8.0,8.0,23.3499999693,1.2847965755650217,1.0,1.2847965755650217,4349.745063944651,,,396,0.980926431966382,2.2657230075314034,4349.745063944651,A,3,3A
"POLYGON ((75.82229865109547 26.826529419178755, 75.82277333805878 26.82187243729101, 75.82779976690796 26.81996417797703, 75.832351913314 26.822712558449496, 75.83187789454001 26.827369582077495, 75.82685106115768 26.829278183524828, 75.82229865109547 26.826529419178755))",POINT (75.82732542977037 26.824621159863156),,3778160049,POINT (582983.0737157963 2968588.516279088),8611217506.0,JAGATPURA PHATAK,AC7,3810.0,63.499999873,30.0,19.0,82.49999987300001,0.3636363641961432,0.5,0.1818181820980716,3336.9779937530966,BAGRU ANSIK,33.0,407,0.1330770370746892,0.3148952191727608,3336.9779937530966,A,1,1A
"POLYGON ((75.76147161851365 26.948152552651187, 75.76195145687919 26.94348858011632, 75.76698928437108 26.94157902580218, 75.77154768072285 26.94433310217691, 75.77106851284144 26.948997117434086, 75.76603027811086 26.950907013626317, 75.76147161851365 26.948152552651187))",POINT (75.76650979744869 26.946242998959974),,4739214868,,,,,,6.6499999867,11.0,9.5,16.1499999867,1.8575851408486608,0.5,0.9287925704243308,4349.745063944651,,,223,0.3269754774361678,1.255768047860499,4349.745063944651,A,3,3A
"POLYGON ((75.84003677115359 26.84218189391952, 75.84051032049129 26.837524026973888, 75.84553726520643 26.83561473727377, 75.85009106493442 26.838362972184004, 75.84961818413782 26.84302088054983, 75.8445908350592 26.844930512617296, 75.84003677115359 26.84218189391952))",POINT (75.84506406575791 26.840272604056437),,3963067201,POINT (584489.0246132753 2968483.0956424894),7053529838.0,CBI PHATAK,AC1,722.0,12.033333309266666,11.0,9.5,21.533333309266663,1.3931888560462575,0.5,0.6965944280231288,3443.7014426456594,BAGRU ANSIK,35.0,11,0.1350033753446634,0.8315978033677922,3443.7014426456594,A,2,2A
"POLYGON ((75.80864345033277 26.818282677576637, 75.80911903967734 26.81362615959233, 75.81414535637113 26.811718588146807, 75.81869648841673 26.814467192752495, 75.81822156706649 26.819123752720763, 75.81319484566325 26.821031666131425, 75.80864345033277 26.818282677576637))",POINT (75.813670116843 26.816375106255162),,6735180521,POINT (579998.601166909 2965475.4955315525),4806906254.0,GOSHALA,"3,AC2,11,16,27,25A,25B",1873.0,31.21666660423333,14.0,11.0,42.21666660423333,0.7106198194480782,0.5,0.3553099097240391,5272.715521771053,BAGRU ANSIK,36.0,40,0.1554806947785038,0.5107906045025429,5272.715521771053,B,1,1B
"POLYGON ((75.82514577685562 26.798591538396693, 75.82562006550813 26.793936161002645, 75.83064429179596 26.792028578739657, 75.83519463355658 26.79477603182792, 75.83472101254229 26.79943145093127, 75.82969638211624 26.80133937526909, 75.82514577685562 26.798591538396693))",POINT (75.83017035266127 26.79668395609416),,6876509580,POINT (582140.9209960982 2964817.6676127124),3848829085.0,BHARO MANDIR,3,864.0,14.3999999712,10.0,9.0,23.3999999712,1.2820512836291913,0.5,0.6410256418145956,3336.9779937530966,BAGRU ANSIK,33.0,254,0.1272894422938832,0.7683150841084788,3336.9779937530966,A,2,2A
"POLYGON ((75.76602446372853 26.85683103876699, 75.76650332743232 26.852172286046546, 75.77153411876822 26.850265088256588, 75.77608645242434 26.853016301577718, 75.77560825738814 26.85767509700044, 75.77057706001503 26.8595826364318, 75.76602446372853 26.85683103876699))",POINT (75.77105560552387 26.854923841519387),,3788675295,POINT (576131.3313959595 2970829.7402659096),10078652380.0,KV NO.5,23,870.0,14.499999971,8.0,8.0,22.499999971,1.3333333350518517,1.0,1.3333333350518517,12246.268151501052,SANGANER,27.0,242,0.4040404047614189,1.7373737398132707,12246.268151501052,B,3,3B
"POLYGON ((75.7839825116395 26.823162266485674, 75.78445987097788 26.818505453235666, 75.78948746832566 26.8165985778608, 75.79403811158852 26.81934817404464, 75.79356142028635 26.824005029705575, 75.78853341767199 26.82591224680378, 75.7839825116395 26.823162266485674))",POINT (75.78901045899345 26.82125539146976),,9819581320,POINT (578948.9568385255 2967343.929971283),3793710236.0,KALYAN NAGAR,"3,3A,AC1,AC2,28,16,27,11",2891.0,48.18333323696667,20.0,14.0,62.18333323696667,0.4824443856310623,0.5,0.2412221928155311,6416.028510357767,SANGANER,25.0,190,0.1707455893982246,0.4119677822137557,6416.028510357767,B,1,1B
"POLYGON ((75.83737804932295 26.820803953286656, 75.83785163457027 26.816147309853353, 75.84287707329372 26.814238701168428, 75.84742933091606 26.816986393676594, 75.84695641377716 26.821643078590927, 75.84193057089459 26.82355202954813, 75.83737804932295 26.820803953286656))",POINT (75.84240383772719 26.81889534445548),,3778160048,POINT (583137.95029687 2965321.5405066554),3778163400.0,NRI,3,2154.0,35.8999999282,30.0,19.0,54.8999999282,0.5464480881463566,0.5,0.2732240440731783,3336.9779937530966,BAGRU ANSIK,33.0,475,0.1308805354085911,0.4041045794817695,3336.9779937530966,A,1,1A
"POLYGON ((75.79477610094989 26.85936125992558, 75.79525295853487 26.854702379601832, 75.80028287461471 26.852794141585836, 75.80483633858324 26.85554444197602, 75.80436014978167 26.860203364498485, 75.79932982821505 26.86211194446413, 75.79477610094989 26.85936125992558))",POINT (75.799806367354 26.85745302218111),,3785987246,POINT (578991.709796386 2970877.0357815004),3783217169.0,MAHAVEER NAGAR,"3,3A,AC1,AC2,28,16,27,11,9A",1969.0,32.81666660103333,10.0,9.0,41.81666660103333,0.7174172988542006,0.5,0.3587086494271003,11718.007465381665,MALVIYA NAGAR,40.0,430,0.3296099621467816,0.688318611573882,11718.007465381665,B,2,2B
"POLYGON ((75.7667529771469 26.990985228191953, 75.76723275014959 26.986318818727135, 75.77227360679129 26.984407910480037, 75.77683509807015 26.987163069664064, 75.77635599642248 26.99182952173075, 75.77131473212768 26.993740772043658, 75.7667529771469 26.990985228191953))",POINT (75.77179418565237 26.98907432053542),,4766877748,POINT (576737.1620324061 2985216.4312754446),4553444985.0,VKI NO. 9,"1,1A,15",461.0,7.683333317966666,14.0,11.0,18.683333317966667,1.6057091895454627,0.5,0.8028545947727314,4349.745063944651,,,45,0.1728608473479356,0.975715442120667,4349.745063944651,A,2,2A
"POLYGON ((75.7001057029774 26.886275830550915, 75.7005894197251 26.881615358578916, 75.70562485983865 26.879709580152152, 75.71017699091706 26.882463932686704, 75.7096939432722 26.88712444849306, 75.70465809543263 26.889030567962546, 75.7001057029774 26.886275830550915))",POINT (75.70514149422823 26.884370053302565),,8631229579,POINT (571126.7639187786 2973130.450876301),8120330622.0,KAMLA NEHRU NAGAR,"26,32",1762.0,29.366666607933333,14.0,11.0,40.36666660793333,0.7431874494710952,0.5,0.3715937247355476,2634.526421058386,JHOTWARA ANSIK,12.0,448,0.2107234843593661,0.5823172090949137,2634.526421058386,A,1,1A
"POLYGON ((75.7463550471741 26.953880839737675, 75.74683599231325 26.949216532362144, 75.75187481080484 26.94730733345896, 75.75643309175848 26.95006210022601, 75.75595281718333 26.954726450584513, 75.75091359107724 26.956635991225102, 75.7463550471741 26.953880839737675))",POINT (75.7513942172541 26.951971641603066),,3901285064,POINT (574560.2982359957 2980347.8728271555),4586677182.0,PANCHAYAT SAMITI,"AC2,24",1742.0,29.033333275266667,14.0,11.0,40.03333327526667,0.7493755214866046,0.5,0.3746877607433023,4349.745063944651,,,469,0.2518186910126265,0.6265064517559288,4349.745063944651,A,2,2A
"POLYGON ((75.76746085376405 26.842855581619848, 75.76793951641997 26.83819762999281, 75.77296920460563 26.83629076869772, 75.77752063596093 26.839041517449072, 75.77704264169674 26.843699511762427, 75.77201254767233 26.84560671467016, 75.76746085376405 26.842855581619848))",POINT (75.77249089225472 26.84094872084784),,10302690921,POINT (576917.0370374278 2968981.8242358565),5525452495.0,SFS CIRCLE,34,147.0,2.4499999951,14.0,11.0,13.4499999951,2.230483272188057,0.5,1.1152416360940285,13737.891830348208,SANGANER,26.0,137,0.2882767462080804,1.403518382302109,13737.891830348208,B,3,3B
"POLYGON ((75.73557154215557 26.9176358657659, 75.73605298674292 26.91297362021824, 75.74108947646253 26.911065780861016, 75.74564492897291 26.913819845571435, 75.74516415419873 26.91848213431396, 75.74012725708768 26.920390315183283, 75.73557154215557 26.9176358657659))",POINT (75.7406083831433 26.915728027264333),,3779459779,POINT (573835.3373071168 2977285.297798476),7088021875.0,VAISHALI NAGAR,14,401.0,6.683333319966667,30.0,19.0,25.683333319966668,1.1680726806857846,0.5,0.5840363403428923,9560.825432003918,JHOTWARA ANSIK,11.0,88,0.3348214291812819,0.9188577695241742,9560.825432003918,B,2,2B
"POLYGON ((75.74710762458866 26.805815590951784, 75.74758745426372 26.801159750964384, 75.75261511337021 26.79925459674572, 75.75716334858885 26.80200494126281, 75.75668418651976 26.8066608243155, 75.75165612161284 26.808566319817835, 75.74710762458866 26.805815590951784))",POINT (75.75213563372657 26.803910437433448),,11219288668,POINT (576565.7026265336 2964261.7009327146),1722765209.0,MUHANA MANDHI MOD,28,2958.0,49.2999999014,30.0,19.0,68.2999999014,0.4392386536355627,0.5,0.2196193268177813,4349.745063944651,,,49,0.175781250335083,0.3954005771528643,4349.745063944651,A,1,1A
"POLYGON ((75.75380780588637 26.834601735790187, 75.75428737037375 26.82994424917537, 75.75931694364378 26.828038075914968, 75.76386735842749 26.830789047857373, 75.7633884621358 26.83544657740208, 75.75835848285149 26.837353092106547, 75.75380780588637 26.834601735790187))",POINT (75.75883772945156 26.832695563178575),,3792291792,POINT (576288.8100109895 2968858.379148914),319083661.0,SUMER NAGAR,34,1393.0,23.216666620233333,35.0,21.5,44.71666662023333,0.6708907945840856,0.5,0.3354453972920428,4127.213848731749,SANGANER,29.0,278,0.2107234843593661,0.546168881651409,4127.213848731749,A,1,1A
"POLYGON ((75.87962261182719 26.880896112075003, 75.88009364684825 26.87623605708378, 75.88512202433554 26.87432436192285, 75.88967977081793 26.87707237888443, 75.88920940519822 26.881732474578182, 75.88418062368194 26.883644512639915, 75.87962261182719 26.880896112075003))",POINT (75.8846513393841 26.878984416392353),,8630732191,POINT (587178.9510524382 2973599.4849131075),4746885061.0,MACHCH KI PIPALI,27A,1031.0,17.183333298966666,8.0,8.0,25.183333298966662,1.1912640651597528,1.0,1.1912640651597528,2161.559325661986,BAGRU ANSIK,34.0,180,0.1926988548779583,1.3839629200377113,2161.559325661986,A,3,3A
"POLYGON ((75.86752793114927 26.80934987906625, 75.86799931404288 26.80469391400872, 75.87302277130605 26.802784608266514, 75.87757524907394 26.805530925064453, 75.87710453412616 26.810186931084925, 75.87208067345185 26.812096579376558, 75.86752793114927 26.80934987906625))",POINT (75.87255173780316 26.80744057288881),,4814876798,POINT (586225.4798803068 2968562.308177342),4750678132.0,KUNDAN PURA,AC7,3862.0,64.36666653793333,15.0,11.5,75.86666653793333,0.3954305806358317,0.5,0.1977152903179158,2161.559325661986,BAGRU ANSIK,34.0,102,0.1098498720550802,0.307565162372996,2161.559325661986,A,1,1A
"POLYGON ((75.88512202433554 26.87432436192285, 75.88559262578462 26.86966468698011, 75.89062030444711 26.86775298835578, 75.89517778548581 26.870500621769054, 75.89470785331854 26.875160337322853, 75.88967977081793 26.87707237888443, 75.88512202433554 26.87432436192285))",POINT (75.89015005296766 26.872412662722343),,8634426751,POINT (588588.3506244372 2972005.478080185),4744367845.0,LUNIYAWAS,27A,849.0,14.1499999717,10.0,9.0,23.1499999717,1.295896329877921,0.5,0.6479481649389605,2161.559325661986,BAGRU ANSIK,34.0,245,0.1728276527541128,0.8207758176930733,2161.559325661986,A,2,2A
"POLYGON ((75.86862038862591 26.894040740804137, 75.86909229127082 26.88937992613244, 75.8741220666735 26.887468238479663, 75.87868034382925 26.890217022702966, 75.87820911082476 26.894877878260317, 75.87317893101122 26.896789908740814, 75.86862038862591 26.894040740804137))",POINT (75.87365051429825 26.892129052738685),,8621056021,POINT (586899.2125736783 2974623.9485556087),5585569073.0,MURGI KHANA,"14,32",65.0,1.0833333311666666,20.0,14.0,15.083333331166669,1.9889502765288,0.5,0.9944751382643996,2977.263986041662,ADARSH NAGAR,49.0,483,0.2390438251488071,1.2335189634132069,2977.263986041662,A,3,3A
"POLYGON ((75.85528838849099 26.78714362496419, 75.85576047597287 26.782488925769414, 75.86078272304272 26.780580647280548, 75.8653332860089 26.78332672566655, 75.86486186600328 26.78798146605283, 75.85983921554238 26.789890086893653, 75.85528838849099 26.78714362496419))",POINT (75.86031098478907 26.78523534614694),,4807167365,POINT (583507.229814946 2964580.8345124293),4805541837.0,DWARKA PURI,3,3862.0,64.36666653793333,20.0,14.0,78.36666653793333,0.3828158236828731,0.5,0.1914079118414365,4349.745063944651,,,280,0.1031695995587182,0.2945775114001547,4349.745063944651,A,1,1A
"POLYGON ((75.80192196189391 26.789506108843685, 75.80239781963152 26.78485123778128, 75.80742222592174 26.782944688147023, 75.81197117895874 26.78569266780288, 75.81149598862646 26.79034758098554, 75.80647117783882 26.792254472424098, 75.80192196189391 26.789506108843685))",POINT (75.80694671773774 26.78759955938548),,3939121923,POINT (580912.4772997096 2964147.570055007),6738418901.0,KUMBHA MARG,"3,11,16,27,AC2",1757.0,29.283333274766665,8.0,8.0,37.28333327476666,0.8046490848580854,1.0,0.8046490848580854,4858.185723197913,SANGANER,31.0,462,0.1324405859372273,0.9370896707953128,4858.185723197913,B,2,2B
"POLYGON ((75.71665977359795 26.866578193745596, 75.71714218260834 26.861918856398308, 75.7221755309895 26.86001305840581, 75.72672687749912 26.862766256637542, 75.72624513723686 26.867425637542592, 75.72121138170347 26.86933177669019, 75.71665977359795 26.866578193745596))",POINT (75.72169347281722 26.864672396766526),,3793709176,POINT (571755.7157676127 2972678.2181880553),8120330779.0,NARAIN VIHAR,32,1329.0,22.1499999557,26.0,17.0,39.1499999557,0.7662835257712992,0.5,0.3831417628856496,4127.213848731749,SANGANER,29.0,106,0.2107234843593661,0.5938652472450158,4127.213848731749,A,1,1A
"POLYGON ((75.86011482205089 26.97798098413546, 75.86058791687292 26.9733153736837, 75.86562432159803 26.971401656584472, 75.87018803708756 26.974153206967863, 75.86971561356921 26.97881885839616, 75.86467880324471 26.980732918496674, 75.86011482205089 26.97798098413546))",POINT (75.86515157797395 26.97606726673696),,8614114885,POINT (584868.4424527058 2985406.7869678596),3590694363.0,AMER,AC1,2539.0,42.316666582033335,10.0,9.0,51.316666582033335,0.5846053923249841,0.5,0.292302696162492,2659.749587464012,AMER ANSIK,77.0,249,0.1880091919176427,0.4803118880801347,2659.749587464012,A,1,1A
"POLYGON ((75.86704210193709 26.957406759680445, 75.8675145628547 26.95274232646301, 75.87254916109556 26.95082894209295, 75.87711170361528 26.95357964796302, 75.87663991360387 26.958244122049987, 75.87160491015365 26.96015784942948, 75.86704210193709 26.957406759680445))",POINT (75.87207705112058 26.955493374937436),,8627763592,POINT (586146.3883423981 2982421.465239453),4801139339.0,SADWA,30,1015.0,16.916666632833333,10.0,9.0,25.916666632833333,1.1575562716076135,0.5,0.5787781358038068,3711.075770218748,HAWA MAHAL,76.0,361,0.2473206929599577,0.8260988287637645,3711.075770218748,A,2,2A
"POLYGON ((75.774403688028 26.822318853333442, 75.77488171536403 26.81766208266199, 75.77990960412066 26.815755553407435, 75.78445987097788 26.818505453235666, 75.7839825116395 26.823162266485674, 75.77895421743311 26.82506913736095, 75.774403688028 26.822318853333442))",POINT (75.77943192683578 26.820412324527997),,4725338791,POINT (577631.6307747408 2966129.0844792835),4733723991.0,STADIUM,"3A,28",824.0,13.733333305866664,11.0,9.5,23.233333305866665,1.291248208126239,0.5,0.6456241040631195,6416.028510357767,SANGANER,25.0,257,0.1841432228565956,0.8297673269197152,6416.028510357767,B,2,2B
"POLYGON ((75.86153390748098 26.96398495109825, 75.86200680329473 26.95932013904462, 75.86704210193709 26.957406759680445, 75.87160491015365 26.96015784942948, 75.87113268536591 26.964822702444483, 75.86609698132264 26.96673642478119, 75.86153390748098 26.96398495109825))",POINT (75.86656955716627 26.96207157141584),,8627859023,POINT (586146.3883423981 2982421.465239453),4801139339.0,SADWA,30,398.0,6.633333320066666,16.0,12.0,18.633333320066665,1.6100178902339664,0.5,0.8050089451169832,2659.749587464012,AMER ANSIK,77.0,270,0.2437373058044701,1.0487462509214531,2659.749587464012,A,3,3A
"POLYGON ((75.69982020861522 26.935651496730134, 75.70030430238987 26.930988205282805, 75.70534346826872 26.929081084058513, 75.70989894869311 26.93183691312098, 75.70941552500845 26.936500248376596, 75.70437595079598 26.938407710793545, 75.69982020861522 26.935651496730134))",POINT (75.70485972615181 26.93374437670788),,8627872175,POINT (570117.3981830438 2978237.86126148),3935403215.0,SHEKHWAT COLONY,AC8,3735.0,62.2499998755,20.0,14.0,76.2499998755,0.3934426235932277,0.5,0.1967213117966138,2634.526421058386,JHOTWARA ANSIK,12.0,26,0.2107234843593661,0.4074447961559799,2634.526421058386,A,1,1A
"POLYGON ((75.72715977014428 26.952187654388037, 75.72764205629365 26.947523433483596, 75.7326814573933 26.945614932086265, 75.73723898031255 26.94837031009464, 75.73675736464864 26.95303457431881, 75.73171755556658 26.954943417246998, 75.72715977014428 26.952187654388037))",POINT (75.73219952292234 26.950279153940517),,3955673936,POINT (573133.4700057367 2980581.2837099917),3955673819.0,JOSHI MARG,"AC2,24",895.0,14.916666636833332,8.0,8.0,22.91666663683333,1.3090909107951074,1.0,1.3090909107951074,9560.825432003918,JHOTWARA ANSIK,11.0,360,0.1592075007471396,1.468298411542247,9560.825432003918,B,3,3B
"POLYGON ((75.75236870965543 26.848575798208678, 75.75284847554121 26.84391751034642, 75.75787915184257 26.842011000879538, 75.76243046845775 26.84476243783417, 75.76195137104335 26.849420768642393, 75.75692028852916 26.851327619582072, 75.75236870965543 26.848575798208678))",POINT (75.75739973640636 26.846669289409906),,3789953190,POINT (574677.6677965648 2969687.677473624),3779215693.0,BABA PARADISE,23,796.0,13.266666640133332,20.0,14.0,27.26666664013333,1.1002444998481598,0.5,0.5501222499240799,4127.213848731749,SANGANER,29.0,159,0.2107234843593661,0.760845734283446,4127.213848731749,A,2,2A
"POLYGON ((75.69022498227322 26.93480209131862, 75.69070974609807 26.93013884384781, 75.69574920190459 26.928232071358472, 75.70030430238987 26.930988205282805, 75.69982020861522 26.935651496730134, 75.69478034429157 26.937558610308685, 75.69022498227322 26.93480209131862))",POINT (75.69526478978214 26.932895320121915),,8627756347,POINT (569643.4933595578 2978255.384474142),3935403223.0,KANAKPURA,AC8,5295.0,88.24999982349999,8.0,8.0,96.2499998235,0.3116883122598752,1.0,0.3116883122598752,2634.526421058386,JHOTWARA ANSIK,12.0,210,0.2107234843593661,0.5224117966192413,2634.526421058386,A,1,1A
"POLYGON ((75.8531831975929 26.998560247422603, 75.85365692700783 26.99389346061294, 75.85869513934594 26.991979411645936, 75.86326002824605 26.994731806527867, 75.86278697053255 26.999398634421276, 75.85774835220457 27.001313026381155, 75.8531831975929 26.998560247422603))",POINT (75.85822176138457 26.996646198230128),,543081621,POINT (584868.4424527058 2985406.7869678596),3590694363.0,AMER,AC1,568.0,9.466666647733334,11.0,9.5,18.966666647733334,1.581722321438345,0.5,0.7908611607191725,2659.749587464012,AMER ANSIK,77.0,213,0.1923693495153709,0.9832305102345432,2659.749587464012,A,3,3A
"POLYGON ((75.75405309809445 26.785289017852318, 75.75453229228202 26.78063435990269, 75.7595581539034 26.778729537764633, 75.76410522673581 26.78147903231652, 75.76362669976095 26.786133733223547, 75.75860043272779 26.788038896653287, 75.75405309809445 26.785289017852318))",POINT (75.75907930949376 26.783384196340567),,316754451,POINT (576565.7026265336 2964261.7009327146),1722765209.0,MUHANA MANDHI MOD,28,2100.0,34.99999993,8.0,8.0,42.99999993,0.6976744197404002,1.0,0.6976744197404002,4349.745063944651,,,262,0.2107234843593661,0.9083979040997664,4349.745063944651,A,2,2A
"POLYGON ((75.90161346847366 26.854611372306135, 75.90208277016589 26.84995283834043, 75.90710835288561 26.8480411304877, 75.91166503716632 26.85078761358643, 75.91119640439717 26.855446187888912, 75.90617041841146 26.857358238787963, 75.90161346847366 26.854611372306135))",POINT (75.90663940086316 26.852699663713924),,4748564245,POINT (589218.4437619437 2968700.1027040426),3833792418.0,DANTLI PHATAK,"AC7,27",2376.0,39.5999999208,8.0,8.0,47.5999999208,0.630252101888991,1.0,0.630252101888991,4349.745063944651,,,533,0.1398166850602591,0.7700687869492501,4349.745063944651,A,2,2A
"POLYGON ((75.85335571184584 26.949153030361664, 75.85382907948707 26.944489058180903, 75.8588635673478 26.9425763645647, 75.86342509294177 26.94532730032026, 75.86295239601127 26.949991313615637, 75.85791750276314 26.951904350072972, 75.85335571184584 26.949153030361664))",POINT (75.85839055064044 26.947240336498776),,8609486812,POINT (585610.5447344757 2981306.540301679),1007351206.0,JAISINGHPHURA MOD,"30,34",622.0,10.366666645933332,20.0,14.0,24.36666664593333,1.2311901515264023,0.5,0.6155950757632013,3711.075770218748,HAWA MAHAL,76.0,77,0.3353204178983033,0.9509154936615046,3711.075770218748,A,2,2A
"POLYGON ((75.7178347319885 26.901955692442357, 75.71831731322398 26.897294333199998, 75.72335327863499 26.895387524619014, 75.72790707035614 26.89814173403499, 75.72742515857875 26.902803136792134, 75.72238878560873 26.904710286650566, 75.7178347319885 26.901955692442357))",POINT (75.72287104860234 26.90004888487847),,3783281093,POINT (572449.0385388383 2975821.864296606),3783281467.0,CHITRKOOT PULIYA,7,885.0,14.7499999705,14.0,11.0,25.7499999705,1.1650485450240362,0.5,0.5825242725120181,2634.526421058386,JHOTWARA ANSIK,12.0,250,0.2107234843593661,0.7932477568713843,2634.526421058386,A,2,2A
"POLYGON ((75.902885578282 26.889976530210863, 75.90335503835993 26.88531597343198, 75.90838322924745 26.88340324241964, 75.91294236371073 26.886150725047308, 75.91247357326581 26.890811322116008, 75.90744497871184 26.892724396299315, 75.902885578282 26.889976530210863))",POINT (75.9079141192017 26.888063798460568),,8634730201,POINT (589553.5711371743 2973821.5281249755),8634730203.0,TILAK HOSPITAL,"14,32",133.0,2.216666662233333,30.0,19.0,21.216666662233333,1.4139827182844615,0.5,0.7069913591422308,2977.263986041662,ADARSH NAGAR,49.0,323,0.1717885095853295,0.8787798687275603,2977.263986041662,A,2,2A
"POLYGON ((75.72453226962979 26.930777148768946, 75.72501458670197 26.92611414751586, 75.73005247329382 26.92420632184681, 75.73460845057475 26.926961156025904, 75.73412680355304 26.931624200658373, 75.72908850918652 26.93353236776446, 75.72453226962979 26.930777148768946))",POINT (75.72957050768971 26.92886932406564),,3790077775,POINT (572503.928735047 2979199.5753864986),3790077932.0,KHIRNI PHATAK PULIYA,"7,6A",1805.0,30.083333273166662,8.0,8.0,38.083333273166666,0.7877461719228726,1.0,0.7877461719228726,9560.825432003918,JHOTWARA ANSIK,11.0,457,0.2107234843593661,0.9984696562822388,9560.825432003918,B,3,3B
"POLYGON ((75.76075413197862 26.814067555606737, 75.76123306071861 26.80941125005642, 75.76626083497244 26.80750540842847, 75.77081008609836 26.810255530930604, 75.77033182516027 26.8149118793029, 75.76530364528118 26.816818062383096, 75.76075413197862 26.814067555606737))",POINT (75.76578225627382 26.81216171455351),,9819499334,POINT (576754.2222266601 2966394.431430742),9819499368.0,ANANDAM MANGLAM,34,1133.0,18.883333295566665,14.0,11.0,29.883333295566665,1.0039040726574715,0.5,0.5019520363287359,4858.185723197913,SANGANER,31.0,260,0.1634877387323389,0.6654397750610748,4858.185723197913,B,2,2B
"POLYGON ((75.83824915332818 26.954890742454126, 75.83872362673706 26.950226432856148, 75.84375910913666 26.948314092389392, 75.84832052387809 26.9510657188512, 75.84784672126165 26.955730069824135, 75.84281083309837 26.957642752992406, 75.83824915332818 26.954890742454126))",POINT (75.84328498680767 26.952978401885904),,1751146189,POINT (583575.1885564658 2981447.010486668),3993089115.0,JAL MAHAL,AC1,228.0,3.7999999924,16.0,12.0,15.7999999924,1.898734178128505,0.5,0.9493670890642524,3711.075770218748,HAWA MAHAL,76.0,170,0.3972632979957244,1.3466303870599767,3711.075770218748,A,3,3A
"POLYGON ((75.76123121059925 26.997562915974676, 75.76171142029865 26.992896129159416, 75.7667529771469 26.990985228191953, 75.77131473212768 26.993740772043658, 75.77083519390261 26.998407601553122, 75.76579322920912 27.000318844548797, 75.76123121059925 26.997562915974676))",POINT (75.76627311941165 26.995652015652865),,4725503384,POINT (576489.6222190196 2986361.3780941605),2106356164.0,VKI NO. 14,"1,15",593.0,9.883333313566666,14.0,11.0,20.883333313566663,1.436552275900839,0.5,0.7182761379504194,4349.745063944651,,,28,0.1535050318482547,0.8717811697986741,4349.745063944651,A,2,2A
"POLYGON ((75.85494679208001 26.88579278122483, 75.85541959976185 26.88113242841627, 75.86044926507131 26.87922143019334, 75.8650065272745 26.881970442151502, 75.86453438903823 26.88663083609026, 75.8595043191403 26.888542176972745, 75.85494679208001 26.88579278122483))",POINT (75.85997680765044 26.883881782715225),,3783529327,POINT (585968.3842670354 2974911.4264080566),8620274760.0,KHANIYA,"14,32",1366.0,22.76666662113333,8.0,8.0,30.76666662113333,0.9750812582144756,1.0,0.9750812582144756,6564.253665162864,ADARSH NAGAR,48.0,385,0.2357255111804221,1.2108067693948976,6564.253665162864,B,3,3B
"POLYGON ((75.78948746832566 26.8165985778608, 75.789964393544 26.81194214434729, 75.79499129412055 26.810035264666396, 75.79954167454173 26.81278447677091, 75.7990654172411 26.81744095260361, 75.79403811158852 26.81934817404464, 75.78948746832566 26.8165985778608))",POINT (75.79451471880886 26.814691698484204),,11283238040,POINT (579462.4933415203 2966278.2726542973),11209773784.0,BOOKING SANGANER,"3,11,16,27,AC2",1028.0,17.133333299066667,15.0,11.5,28.633333299066667,1.047729919763756,0.5,0.523864959881878,9925.37910656049,SANGANER,32.0,150,0.1753873139853481,0.6992522738672261,9925.37910656049,B,2,2B
